,index,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Country,Debut Year,Last Year,Total Years,Innings per Matches,Not outs per innings,Arithmatic Average of Total Runs by Inns Played,Not Out when scored highest,HS Numeric,100's per innings,50's per innings,0's per innings,4s numeric,6s numeric,boundaries,4s per Inns,6s per Inns,Boundary Ave per Inns,boundaries per innings,runs scored by boundaries,boundaries to runs ratio,runs without boundaries,BF without boundaries,Strike Rate without boundaries,Avg runs per year
10,38,KJ O'Brien ,2006-2021,153,141.0,18.0,3619.0,142,29.42,4076.0,88.78,2.0,18.0,6.0,332,84,IRELAND,2006,2021,15,0.9215686274509803,0.1276595744680851,25.666666666666668,0,142,0.014184397163120567,0.1276595744680851,0.0425531914893617,332,84,416,2.354609929078014,0.5957446808510638,12.99290780141844,2.950354609929078,1832,0.5062171870682509,1787.0,3660.0,48.82513661202186,241.26666666666668
11,39,NJ O'Brien ,2006-2018,103,101.0,9.0,2581.0,109,28.05,3638.0,70.94,1.0,18.0,3.0,218,30,IRELAND,2006,2018,12,0.9805825242718447,0.0891089108910891,25.554455445544555,0,109,0.009900990099009901,0.1782178217821782,0.0297029702970297,218,30,248,2.1584158415841586,0.297029702970297,10.415841584158416,2.4554455445544554,1052,0.4075939558310732,1529.0,3390.0,45.10324483775811,215.08333333333334
12,40,WTS Porterfield ,2006-2021,145,142.0,3.0,4317.0,139,31.05,6259.0,68.97,11.0,20.0,10.0,452,31,IRELAND,2006,2021,15,0.9793103448275862,0.02112676056338028,30.401408450704224,0,139,0.07746478873239436,0.14084507042253522,0.07042253521126761,452,31,483,3.183098591549296,0.21830985915492956,14.042253521126762,3.4014084507042255,1994,0.4618948343757239,2323.0,5776.0,40.21814404432133,287.8
13,41,AD Poynter ,2008-2014,19,16.0,3.0,255.0,78,19.61,412.0,61.89,0.0,2.0,3.0,17,7,IRELAND,2008,2014,6,0.8421052631578947,0.1875,15.9375,0,78,0.0,0.125,0.1875,17,7,24,1.0625,0.4375,6.875,1.5,110,0.43137254901960786,145.0,388.0,37.371134020618555,42.5
14,42,SW Poynter ,2014-2019,21,19.0,5.0,185.0,36,13.21,278.0,66.54,0.0,0.0,2.0,15,0,IRELAND,2014,2019,5,0.9047619047619048,0.2631578947368421,9.736842105263158,0,36,0.0,0.0,0.10526315789473684,15,0,15,0.7894736842105263,0.0,3.1578947368421053,0.7894736842105263,60,0.32432432432432434,125.0,263.0,47.52851711026616,37.0
15,43,WB Rankin ,2007-2020,68,32.0,20.0,95.0,18*,7.91,234.0,40.59,0.0,0.0,4.0,4,1,IRELAND,2007,2020,13,0.47058823529411764,0.625,2.96875,1,18,0.0,0.0,0.125,4,1,5,0.125,0.03125,0.6875,0.15625,22,0.23157894736842105,73.0,229.0,31.877729257641924,7.3076923076923075
16,48,PR Stirling ,2008-2021,134,131.0,3.0,4982.0,177,38.92,5787.0,86.08,12.0,26.0,10.0,533,112,IRELAND,2008,2021,13,0.9776119402985075,0.022900763358778626,38.030534351145036,0,177,0.0916030534351145,0.1984732824427481,0.07633587786259542,533,112,645,4.068702290076335,0.8549618320610687,21.404580152671755,4.923664122137405,2804,0.562826174227218,2178.0,5142.0,42.35705950991832,383.2307692307692
17,58,AR White ,2006-2014,61,46.0,3.0,776.0,79,18.04,1235.0,62.83,0.0,1.0,4.0,60,1,IRELAND,2006,2014,8,0.7540983606557377,0.06521739130434782,16.869565217391305,0,79,0.0,0.021739130434782608,0.08695652173913043,60,1,61,1.3043478260869565,0.021739130434782608,5.3478260869565215,1.326086956521739,246,0.3170103092783505,530.0,1174.0,45.144804088586035,97.0
18,59,GC Wilson ,2007-2019,105,99.0,12.0,2072.0,113,23.81,2880.0,71.94,1.0,12.0,6.0,180,21,IRELAND,2007,2019,12,0.9428571428571428,0.12121212121212122,20.92929292929293,0,113,0.010101010101010102,0.12121212121212122,0.06060606060606061,180,21,201,1.8181818181818181,0.21212121212121213,8.545454545454545,2.0303030303030303,846,0.4083011583011583,1226.0,2679.0,45.76334453154162,172.66666666666666
19,60,CA Young ,2014-2021,30,17.0,8.0,71.0,12*,7.88,96.0,73.95,0.0,0.0,3.0,5,2,IRELAND,2014,2021,7,0.5666666666666667,0.47058823529411764,4.176470588235294,1,12,0.0,0.0,0.17647058823529413,5,2,7,0.29411764705882354,0.11764705882352941,1.8823529411764706,0.4117647058823529,32,0.4507042253521127,39.0,89.0,43.82022471910113,10.142857142857142
20,61,AR Adams ,2001-2007,42,34.0,10.0,419.0,45,17.45,417.0,100.47,0.0,0.0,1.0,31,18,NEW ZEALAND,2001,2007,6,0.8095238095238095,0.29411764705882354,12.323529411764707,0,45,0.0,0.0,0.029411764705882353,31,18,49,0.9117647058823529,0.5294117647058824,6.8235294117647065,1.4411764705882353,232,0.5536992840095465,187.0,368.0,50.815217391304344,69.83333333333333
21,66,NJ Astle ,1995-2007,223,217.0,14.0,7090.0,145*,34.92,9760.0,72.64,16.0,41.0,19.0,720,86,NEW ZEALAND,1995,2007,12,0.9730941704035875,0.06451612903225806,32.672811059907836,1,145,0.07373271889400922,0.1889400921658986,0.08755760368663594,720,86,806,3.3179723502304146,0.39631336405529954,15.649769585253456,3.7142857142857144,3396,0.47898448519040904,3694.0,8954.0,41.25530489166852,590.8333333333334
22,71,HK Bennett ,2010-2020,19,7.0,5.0,10.0,4*,5.0,35.0,28.57,0.0,0.0,1.0,0,0,NEW ZEALAND,2010,2020,10,0.3684210526315789,0.7142857142857143,1.4285714285714286,1,4,0.0,0.0,0.14285714285714285,0,0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,35.0,28.57142857142857,1.0
23,72,TE Blain ,1986-1994,38,38.0,11.0,442.0,49*,16.37,662.0,66.76,0.0,0.0,6.0,27,4,NEW ZEALAND,1986,1994,8,1.0,0.2894736842105263,11.631578947368421,1,49,0.0,0.0,0.15789473684210525,27,4,31,0.7105263157894737,0.10526315789473684,3.473684210526316,0.8157894736842105,132,0.2986425339366516,310.0,631.0,49.128367670364504,55.25
24,75,SE Bond ,2002-2010,82,40.0,22.0,292.0,31*,16.22,384.0,76.04,0.0,0.0,2.0,19,9,NEW ZEALAND,2002,2010,8,0.4878048780487805,0.55,7.3,1,31,0.0,0.0,0.05,19,9,28,0.475,0.225,3.25,0.7,130,0.4452054794520548,162.0,356.0,45.50561797752809,36.5
25,76,SL Boock ,1978-1987,14,7.0,4.0,30.0,12,10.0,31.0,96.77,0.0,0.0,1.0,2,1,NEW ZEALAND,1978,1987,9,0.5,0.5714285714285714,4.285714285714286,0,12,0.0,0.0,0.14285714285714285,2,1,3,0.2857142857142857,0.14285714285714285,2.0,0.42857142857142855,14,0.4666666666666667,16.0,28.0,57.14285714285714,3.3333333333333335
26,77,TA Boult ,2012-2021,93,40.0,23.0,159.0,21*,9.35,213.0,74.64,0.0,0.0,1.0,15,6,NEW ZEALAND,2012,2021,9,0.43010752688172044,0.575,3.975,1,21,0.0,0.0,0.025,15,6,21,0.375,0.15,2.4,0.525,96,0.6037735849056604,63.0,192.0,32.8125,17.666666666666668
27,79,DAJ Bracewell ,2011-2019,19,12.0,2.0,158.0,57,15.8,214.0,73.83,0.0,1.0,1.0,11,3,NEW ZEALAND,2011,2019,8,0.631578947368421,0.16666666666666666,13.166666666666666,0,57,0.0,0.08333333333333333,0.08333333333333333,11,3,14,0.9166666666666666,0.25,5.166666666666666,1.1666666666666667,62,0.3924050632911392,96.0,200.0,48.0,19.75
28,80,JG Bracewell ,1983-1990,53,43.0,12.0,512.0,43,16.51,717.0,71.4,0.0,0.0,6.0,36,3,NEW ZEALAND,1983,1990,7,0.8113207547169812,0.27906976744186046,11.906976744186046,0,43,0.0,0.0,0.13953488372093023,36,3,39,0.8372093023255814,0.06976744186046512,3.7674418604651163,0.9069767441860465,162,0.31640625,350.0,678.0,51.62241887905604,73.14285714285714
29,81,GE Bradburn ,1990-2001,11,10.0,3.0,60.0,30,8.57,130.0,46.15,0.0,0.0,1.0,1,0,NEW ZEALAND,1990,2001,11,0.9090909090909091,0.3,6.0,0,30,0.0,0.0,0.1,1,0,1,0.1,0.0,0.4,0.1,4,0.06666666666666667,56.0,129.0,43.41085271317829,5.454545454545454
30,82,NT Broom ,2009-2017,39,39.0,4.0,943.0,109*,26.94,1161.0,81.22,1.0,5.0,7.0,78,12,NEW ZEALAND,2009,2017,8,1.0,0.10256410256410256,24.17948717948718,1,109,0.02564102564102564,0.1282051282051282,0.1794871794871795,78,12,90,2.0,0.3076923076923077,9.846153846153847,2.3076923076923075,384,0.40721102863202546,559.0,1071.0,52.194211017740436,117.875
31,84,DG Brownlie ,2012-2017,16,15.0,1.0,361.0,63,25.78,486.0,74.27,0.0,1.0,0.0,46,1,NEW ZEALAND,2012,2017,5,0.9375,0.06666666666666667,24.066666666666666,0,63,0.0,0.06666666666666667,0.0,46,1,47,3.066666666666667,0.06666666666666667,12.666666666666668,3.1333333333333333,190,0.5263157894736842,171.0,439.0,38.95216400911162,72.2
32,86,MG Burgess ,1973-1981,26,20.0,0.0,336.0,47,16.8,515.0,65.24,0.0,0.0,1.0,19,2,NEW ZEALAND,1973,1981,8,0.7692307692307693,0.0,16.8,0,47,0.0,0.0,0.05,19,2,21,0.95,0.1,4.4,1.05,88,0.2619047619047619,248.0,494.0,50.20242914979757,42.0
33,87,IG Butler ,2002-2010,26,13.0,5.0,84.0,25,10.5,154.0,54.54,0.0,0.0,2.0,6,2,NEW ZEALAND,2002,2010,8,0.5,0.38461538461538464,6.461538461538462,0,25,0.0,0.0,0.15384615384615385,6,2,8,0.46153846153846156,0.15384615384615385,2.769230769230769,0.6153846153846154,36,0.42857142857142855,48.0,146.0,32.87671232876712,10.5
34,88,BL Cairns ,1974-1985,78,65.0,6.0,987.0,60,16.72,941.0,104.88,0.0,2.0,6.0,70+,41+,NEW ZEALAND,1974,1985,11,0.8333333333333334,0.09230769230769231,15.184615384615384,0,60,0.0,0.03076923076923077,0.09230769230769231,70,41,111,1.0769230769230769,0.6307692307692307,8.092307692307692,1.7076923076923076,526,0.5329280648429585,461.0,830.0,55.5421686746988,89.72727272727273
35,89,CL Cairns ,1991-2006,214,192.0,25.0,4881.0,115,29.22,5827.0,83.76,4.0,25.0,9.0,339,151,NEW ZEALAND,1991,2006,15,0.897196261682243,0.13020833333333334,25.421875,0,115,0.020833333333333332,0.13020833333333334,0.046875,339,151,490,1.765625,0.7864583333333334,11.78125,2.5520833333333335,2262,0.4634296250768285,2619.0,5337.0,49.0725126475548,325.4
36,92,EJ Chatfield ,1979-1989,114,48.0,37.0,118.0,19*,10.72,346.0,34.1,0.0,0.0,6.0,6,0,NEW ZEALAND,1979,1989,10,0.42105263157894735,0.7708333333333334,2.4583333333333335,1,19,0.0,0.0,0.125,6,0,6,0.125,0.0,0.5,0.125,24,0.2033898305084746,94.0,340.0,27.647058823529413,11.8
37,93,RO Collinge ,1973-1978,15,9.0,3.0,34.0,9,5.66,62.0,54.83,0.0,0.0,1.0,0+,1+,NEW ZEALAND,1973,1978,5,0.6,0.3333333333333333,3.7777777777777777,0,9,0.0,0.0,0.1111111111111111,0,1,1,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,6,0.17647058823529413,28.0,61.0,45.90163934426229,6.8
38,95,JV Coney ,1979-1987,88,80.0,19.0,1874.0,66*,30.72,2885.0,64.95,0.0,8.0,1.0,128,12,NEW ZEALAND,1979,1987,8,0.9090909090909091,0.2375,23.425,1,66,0.0,0.1,0.0125,128,12,140,1.6,0.15,7.300000000000001,1.75,584,0.31163287086446106,1290.0,2745.0,46.994535519125684,234.25
39,96,BE Congdon ,1973-1978,11,9.0,3.0,338.0,101,56.33,472.0,71.61,1.0,2.0,0.0,29,2,NEW ZEALAND,1973,1978,5,0.8181818181818182,0.3333333333333333,37.55555555555556,0,101,0.1111111111111111,0.2222222222222222,0.0,29,2,31,3.2222222222222223,0.2222222222222222,14.222222222222223,3.4444444444444446,128,0.378698224852071,210.0,441.0,47.61904761904761,67.6
40,98,JJ Crowe ,1983-1990,75,71.0,12.0,1518.0,88*,25.72,2456.0,61.8,0.0,7.0,6.0,110,12,NEW ZEALAND,1983,1990,7,0.9466666666666667,0.16901408450704225,21.380281690140844,1,88,0.0,0.09859154929577464,0.08450704225352113,110,12,122,1.5492957746478873,0.16901408450704225,7.211267605633802,1.7183098591549295,512,0.3372859025032938,1006.0,2334.0,43.10197086546701,216.85714285714286
41,99,MD Crowe ,1982-1995,143,140.0,18.0,4704.0,107*,38.55,6476.0,72.63,4.0,34.0,3.0,378,29,NEW ZEALAND,1982,1995,13,0.9790209790209791,0.12857142857142856,33.6,1,107,0.02857142857142857,0.24285714285714285,0.02142857142857143,378,29,407,2.7,0.20714285714285716,12.042857142857144,2.907142857142857,1686,0.35841836734693877,3018.0,6069.0,49.72812654473554,361.84615384615387
42,100,CD Cumming ,2003-2009,13,13.0,1.0,161.0,45*,13.41,301.0,53.48,0.0,0.0,3.0,20,0,NEW ZEALAND,2003,2009,6,1.0,0.07692307692307693,12.384615384615385,1,45,0.0,0.0,0.23076923076923078,20,0,20,1.5384615384615385,0.0,6.153846153846154,1.5384615384615385,80,0.4968944099378882,81.0,281.0,28.825622775800714,26.833333333333332
43,102,C de Grandhomme ,2012-2020,42,33.0,7.0,722.0,74*,27.76,654.0,110.39,0.0,4.0,2.0,57,29,NEW ZEALAND,2012,2020,8,0.7857142857142857,0.21212121212121213,21.87878787878788,1,74,0.0,0.12121212121212122,0.06060606060606061,57,29,86,1.7272727272727273,0.8787878787878788,12.181818181818182,2.606060606060606,402,0.556786703601108,320.0,568.0,56.33802816901409,90.25
44,107,SB Doull ,1992-2000,42,27.0,13.0,172.0,22,12.28,188.0,91.48,0.0,0.0,2.0,12,5,NEW ZEALAND,1992,2000,8,0.6428571428571429,0.48148148148148145,6.37037037037037,0,22,0.0,0.0,0.07407407407407407,12,5,17,0.4444444444444444,0.18518518518518517,2.888888888888889,0.6296296296296297,78,0.45348837209302323,94.0,171.0,54.97076023391813,21.5
45,109,BA Edgar ,1978-1986,64,64.0,5.0,1814.0,102*,30.74,3685.0,49.22,1.0,10.0,3.0,126+,3+,NEW ZEALAND,1978,1986,8,1.0,0.078125,28.34375,1,102,0.015625,0.15625,0.046875,126,3,129,1.96875,0.046875,8.15625,2.015625,522,0.28776185226019846,1292.0,3556.0,36.33295838020247,226.75
46,110,GN Edwards ,1976-1981,6,6.0,0.0,138.0,41,23.0,191.0,72.25,0.0,0.0,1.0,12+,1+,NEW ZEALAND,1976,1981,5,1.0,0.0,23.0,0,41,0.0,0.0,0.16666666666666666,12,1,13,2.0,0.16666666666666666,9.0,2.1666666666666665,54,0.391304347826087,84.0,178.0,47.19101123595505,27.6
47,111,GD Elliott ,2008-2016,83,69.0,11.0,1976.0,115,34.06,2416.0,81.78,2.0,11.0,6.0,151,28,NEW ZEALAND,2008,2016,8,0.8313253012048193,0.15942028985507245,28.63768115942029,0,115,0.028985507246376812,0.15942028985507245,0.08695652173913043,151,28,179,2.1884057971014492,0.4057971014492754,11.18840579710145,2.5942028985507246,772,0.39068825910931176,1204.0,2237.0,53.82208314707198,247.0
48,114,SP Fleming ,1994-2007,279,268.0,21.0,8007.0,134*,32.41,11214.0,71.4,8.0,49.0,17.0,822,63,NEW ZEALAND,1994,2007,13,0.9605734767025089,0.07835820895522388,29.87686567164179,1,134,0.029850746268656716,0.1828358208955224,0.06343283582089553,822,63,885,3.0671641791044775,0.23507462686567165,13.67910447761194,3.3022388059701493,3666,0.45784938179093293,4341.0,10329.0,42.02730177171072,615.9230769230769
49,116,JEC Franklin ,2001-2013,110,80.0,27.0,1270.0,98*,23.96,1651.0,76.92,0.0,4.0,5.0,97,17,NEW ZEALAND,2001,2013,12,0.7272727272727273,0.3375,15.875,1,98,0.0,0.05,0.0625,97,17,114,1.2125,0.2125,6.125,1.425,490,0.3858267716535433,780.0,1537.0,50.74821080026025,105.83333333333333
50,117,TJ Franklin ,1983-1988,3,3.0,0.0,27.0,21,9.0,89.0,30.33,0.0,0.0,1.0,0,0,NEW ZEALAND,1983,1988,5,1.0,0.0,9.0,0,21,0.0,0.0,0.3333333333333333,0,0,0,0.0,0.0,0.0,0.0,0,0.0,27.0,89.0,30.337078651685395,5.4
51,118,PG Fulton ,2004-2009,49,46.0,5.0,1334.0,112,32.53,1833.0,72.77,1.0,8.0,2.0,111,20,NEW ZEALAND,2004,2009,5,0.9387755102040817,0.10869565217391304,29.0,0,112,0.021739130434782608,0.17391304347826086,0.043478260869565216,111,20,131,2.4130434782608696,0.43478260869565216,12.26086956521739,2.847826086956522,564,0.42278860569715143,770.0,1702.0,45.24089306698003,266.8
52,123,MJ Greatbatch ,1988-1996,84,83.0,5.0,2206.0,111,28.28,3099.0,71.18,2.0,13.0,7.0,177,38,NEW ZEALAND,1988,1996,8,0.9880952380952381,0.060240963855421686,26.57831325301205,0,111,0.024096385542168676,0.1566265060240964,0.08433734939759036,177,38,215,2.1325301204819276,0.4578313253012048,11.27710843373494,2.5903614457831323,936,0.4242973708068903,1270.0,2884.0,44.03606102635229,275.75
53,124,MJ Guptill ,2009-2021,186,183.0,19.0,6927.0,237*,42.23,7896.0,87.72,16.0,37.0,15.0,702,181,NEW ZEALAND,2009,2021,12,0.9838709677419355,0.10382513661202186,37.85245901639344,1,237,0.08743169398907104,0.20218579234972678,0.08196721311475409,702,181,883,3.8360655737704916,0.9890710382513661,21.278688524590162,4.825136612021858,3894,0.5621481160675618,3033.0,7013.0,43.248253243975476,577.25
54,127,RJ Hadlee ,1973-1990,115,98.0,17.0,1751.0,79,21.61,2319.0,75.5,0.0,4.0,4.0,123+,25+,NEW ZEALAND,1973,1990,17,0.8521739130434782,0.17346938775510204,17.867346938775512,0,79,0.0,0.04081632653061224,0.04081632653061224,123,25,148,1.2551020408163265,0.25510204081632654,6.551020408163265,1.510204081632653,642,0.3666476299257567,1109.0,2171.0,51.08245048364809,103.0
55,129,CZ Harris ,1990-2004,250,213.0,62.0,4379.0,130,29.0,6583.0,66.51,1.0,16.0,12.0,275,43,NEW ZEALAND,1990,2004,14,0.852,0.29107981220657275,20.558685446009388,0,130,0.004694835680751174,0.07511737089201878,0.056338028169014086,275,43,318,1.2910798122065728,0.20187793427230047,6.375586854460094,1.4929577464788732,1358,0.31011646494633477,3021.0,6265.0,48.220271348762964,312.7857142857143
56,130,MN Hart ,1994-2002,13,8.0,0.0,61.0,16,7.62,101.0,60.39,0.0,0.0,1.0,3,1,NEW ZEALAND,1994,2002,8,0.6153846153846154,0.0,7.625,0,16,0.0,0.0,0.125,3,1,4,0.375,0.125,2.25,0.5,18,0.29508196721311475,43.0,97.0,44.329896907216494,7.625
57,137,MJ Henry ,2014-2021,55,21.0,7.0,211.0,48*,15.07,211.0,100.0,0.0,0.0,3.0,19,9,NEW ZEALAND,2014,2021,7,0.38181818181818183,0.3333333333333333,10.047619047619047,1,48,0.0,0.0,0.14285714285714285,19,9,28,0.9047619047619048,0.42857142857142855,6.19047619047619,1.3333333333333333,130,0.6161137440758294,81.0,183.0,44.26229508196721,30.142857142857142
58,138,PA Hitchcock ,2002-2008,14,7.0,3.0,41.0,11*,10.25,61.0,67.21,0.0,0.0,1.0,3,1,NEW ZEALAND,2002,2008,6,0.5,0.42857142857142855,5.857142857142857,1,11,0.0,0.0,0.14285714285714285,3,1,4,0.42857142857142855,0.14285714285714285,2.571428571428571,0.5714285714285714,18,0.43902439024390244,23.0,57.0,40.35087719298245,6.833333333333333
59,139,GJ Hopkins ,2004-2010,25,17.0,1.0,236.0,45,14.75,311.0,75.88,0.0,0.0,3.0,19,2,NEW ZEALAND,2004,2010,6,0.68,0.058823529411764705,13.882352941176471,0,45,0.0,0.0,0.17647058823529413,19,2,21,1.1176470588235294,0.11764705882352941,5.176470588235294,1.2352941176470589,88,0.3728813559322034,148.0,290.0,51.03448275862069,39.333333333333336
60,140,MJ Horne ,1997-2002,50,48.0,0.0,980.0,74,20.41,1515.0,64.68,0.0,5.0,3.0,99,5,NEW ZEALAND,1997,2002,5,0.96,0.0,20.416666666666668,0,74,0.0,0.10416666666666667,0.0625,99,5,104,2.0625,0.10416666666666667,8.875,2.1666666666666665,426,0.4346938775510204,554.0,1411.0,39.26293408929837,196.0
61,142,JM How ,2005-2011,41,37.0,1.0,1046.0,139,29.05,1572.0,66.53,1.0,7.0,3.0,117,7,NEW ZEALAND,2005,2011,6,0.9024390243902439,0.02702702702702703,28.27027027027027,0,139,0.02702702702702703,0.1891891891891892,0.08108108108108109,117,7,124,3.1621621621621623,0.1891891891891892,13.783783783783784,3.3513513513513513,510,0.4875717017208413,536.0,1448.0,37.01657458563536,174.33333333333334
62,143,GP Howarth ,1975-1985,70,65.0,5.0,1384.0,76,23.06,2301.0,60.14,0.0,6.0,1.0,116+,3+,NEW ZEALAND,1975,1985,10,0.9285714285714286,0.07692307692307693,21.29230769230769,0,76,0.0,0.09230769230769231,0.015384615384615385,116,3,119,1.7846153846153847,0.046153846153846156,7.415384615384616,1.8307692307692307,482,0.34826589595375723,902.0,2182.0,41.338221814848765,138.4
63,148,AH Jones ,1987-1995,87,87.0,9.0,2784.0,93,35.69,4811.0,57.86,0.0,25.0,4.0,199,8,NEW ZEALAND,1987,1995,8,1.0,0.10344827586206896,32.0,0,93,0.0,0.28735632183908044,0.04597701149425287,199,8,207,2.2873563218390807,0.09195402298850575,9.701149425287356,2.3793103448275863,844,0.3031609195402299,1940.0,4604.0,42.137271937445696,348.0
64,153,GR Larsen ,1990-1999,121,70.0,27.0,629.0,37,14.62,970.0,64.84,0.0,0.0,6.0,29,9,NEW ZEALAND,1990,1999,9,0.5785123966942148,0.38571428571428573,8.985714285714286,0,37,0.0,0.0,0.08571428571428572,29,9,38,0.4142857142857143,0.12857142857142856,2.428571428571429,0.5428571428571428,170,0.2702702702702703,459.0,932.0,49.24892703862661,69.88888888888889
65,155,TWM Latham ,2012-2021,102,94.0,11.0,2824.0,137,34.02,3373.0,83.72,5.0,16.0,7.0,239,36,NEW ZEALAND,2012,2021,9,0.9215686274509803,0.11702127659574468,30.04255319148936,0,137,0.05319148936170213,0.1702127659574468,0.07446808510638298,239,36,275,2.5425531914893615,0.3829787234042553,12.46808510638298,2.925531914893617,1172,0.415014164305949,1652.0,3098.0,53.324725629438355,313.77777777777777
66,158,BB McCullum ,2002-2016,260,228.0,28.0,6083.0,166,30.41,6312.0,96.37,5.0,32.0,20.0,577,200,NEW ZEALAND,2002,2016,14,0.8769230769230769,0.12280701754385964,26.67982456140351,0,166,0.021929824561403508,0.14035087719298245,0.08771929824561403,577,200,777,2.530701754385965,0.8771929824561403,15.385964912280702,3.4078947368421053,3508,0.5766891336511589,2575.0,5535.0,46.522131887985545,434.5
67,159,NL McCullum ,2009-2015,84,62.0,11.0,1070.0,65,20.98,1220.0,87.7,0.0,4.0,3.0,69,33,NEW ZEALAND,2009,2015,6,0.7380952380952381,0.1774193548387097,17.258064516129032,0,65,0.0,0.06451612903225806,0.04838709677419355,69,33,102,1.1129032258064515,0.532258064516129,7.64516129032258,1.6451612903225807,474,0.44299065420560746,596.0,1118.0,53.30948121645797,178.33333333333334
68,160,PE McEwan ,1980-1985,17,15.0,0.0,204.0,41,13.6,346.0,58.95,0.0,0.0,0.0,11+,0+,NEW ZEALAND,1980,1985,5,0.8823529411764706,0.0,13.6,0,41,0.0,0.0,0.0,11,0,11,0.7333333333333333,0.0,2.933333333333333,0.7333333333333333,44,0.21568627450980393,160.0,335.0,47.76119402985074,40.8
69,163,BJ McKechnie ,1975-1981,14,8.0,4.0,54.0,27,13.5,145.0,37.24,0.0,0.0,1.0,4+,0+,NEW ZEALAND,1975,1981,6,0.5714285714285714,0.5,6.75,0,27,0.0,0.0,0.125,4,0,4,0.5,0.0,2.0,0.5,16,0.2962962962962963,38.0,141.0,26.95035460992908,9.0
70,164,CD McMillan ,1997-2007,197,183.0,16.0,4707.0,117,28.18,6198.0,75.94,3.0,28.0,9.0,373,84,NEW ZEALAND,1997,2007,10,0.9289340101522843,0.08743169398907104,25.721311475409838,0,117,0.01639344262295082,0.15300546448087432,0.04918032786885246,373,84,457,2.0382513661202184,0.45901639344262296,10.90710382513661,2.4972677595628414,1996,0.42404928829403016,2711.0,5741.0,47.22173837310573,470.7
71,168,CS Martin ,2001-2008,20,7.0,2.0,8.0,3,1.6,27.0,29.62,0.0,0.0,2.0,0,0,NEW ZEALAND,2001,2008,7,0.35,0.2857142857142857,1.1428571428571428,0,3,0.0,0.0,0.2857142857142857,0,0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,27.0,29.629629629629626,1.1428571428571428
72,169,MJ Mason ,2003-2010,26,7.0,4.0,24.0,13*,8.0,45.0,53.33,0.0,0.0,1.0,3,0,NEW ZEALAND,2003,2010,7,0.2692307692307692,0.5714285714285714,3.4285714285714284,1,13,0.0,0.0,0.14285714285714285,3,0,3,0.42857142857142855,0.0,1.7142857142857142,0.42857142857142855,12,0.5,12.0,42.0,28.57142857142857,3.4285714285714284
73,172,KD Mills ,2001-2015,170,101.0,34.0,1047.0,54,15.62,1282.0,81.66,0.0,2.0,8.0,76,38,NEW ZEALAND,2001,2015,14,0.5941176470588235,0.33663366336633666,10.366336633663366,0,54,0.0,0.019801980198019802,0.07920792079207921,76,38,114,0.7524752475247525,0.37623762376237624,5.267326732673268,1.1287128712871286,532,0.5081184336198663,515.0,1168.0,44.09246575342466,74.78571428571429
74,173,AF Milne ,2012-2017,40,17.0,7.0,168.0,36,16.8,165.0,101.81,0.0,0.0,2.0,11,4,NEW ZEALAND,2012,2017,5,0.425,0.4117647058823529,9.882352941176471,0,36,0.0,0.0,0.11764705882352941,11,4,15,0.6470588235294118,0.23529411764705882,4.0,0.8823529411764706,68,0.40476190476190477,100.0,150.0,66.66666666666666,33.6
75,175,DK Morrison ,1987-1996,96,43.0,24.0,171.0,20*,9.0,400.0,42.75,0.0,0.0,7.0,8,2,NEW ZEALAND,1987,1996,9,0.4479166666666667,0.5581395348837209,3.9767441860465116,1,20,0.0,0.0,0.16279069767441862,8,2,10,0.18604651162790697,0.046511627906976744,1.0232558139534884,0.23255813953488372,44,0.2573099415204678,127.0,390.0,32.56410256410256,19.0
76,176,JFM Morrison ,1975-1983,18,15.0,3.0,252.0,55,21.0,472.0,53.38,0.0,1.0,0.0,22+,1+,NEW ZEALAND,1975,1983,8,0.8333333333333334,0.2,16.8,0,55,0.0,0.06666666666666667,0.0,22,1,23,1.4666666666666666,0.06666666666666667,6.266666666666667,1.5333333333333334,94,0.373015873015873,158.0,449.0,35.18930957683742,31.5
77,177,C Munro ,2013-2019,57,53.0,2.0,1271.0,87,24.92,1214.0,104.69,0.0,8.0,7.0,138,36,NEW ZEALAND,2013,2019,6,0.9298245614035088,0.03773584905660377,23.9811320754717,0,87,0.0,0.1509433962264151,0.1320754716981132,138,36,174,2.6037735849056602,0.6792452830188679,14.49056603773585,3.2830188679245285,768,0.6042486231313926,503.0,1040.0,48.36538461538461,211.83333333333334
78,179,DJ Nash ,1992-2002,81,53.0,13.0,624.0,42,15.6,940.0,66.38,0.0,0.0,3.0,28,5,NEW ZEALAND,1992,2002,10,0.654320987654321,0.24528301886792453,11.773584905660377,0,42,0.0,0.0,0.05660377358490566,28,5,33,0.5283018867924528,0.09433962264150944,2.6792452830188678,0.6226415094339622,142,0.22756410256410256,482.0,907.0,53.14222712238148,62.4
